mcc,merch_name,dispute_counts,all_transaction_counts
5999,PAYPAL *XIAOYI85833 EBAY,1,4
5999,SQ *PETERSBURG GEEKS,1,3
5999,U-HAUL OF FRESNO,1,4
6011,5R Travel Center1695 SILV,1,5
6011,7ELEVEN-FCTI12502 HARBOR,2,7
6011,BROWNSMILL E-K2059105198,3,6
6011,CLEVELAND TE-K789293757 B,1,15
6011,Cardtronics C2S1018  STAT,1,1
6011,Cardtronics C2SJ3015 S UN,1,6
6011,Cardtronics CCS2949 N 32N,1,4
6011,Cardtronics CCSC1559 E MA,1,1
6011,EX0229AF3003 E. ILLINOIS,1,3
6011,EXPRESS STOP-3457902151 N,1,7
6011,First and Peop1735 Ashlan,1,7
6011,GAME ON     -31258126 WHE,1,1
6011,GOLDEN COIN -K8998014701,1,5
6011,HUNTINGTON BAN17121 CHAGR,2,13
6011,LIBERTY NATIONA#2 SE 45TH,1,10
6011,MAPCO #5188 -37111964940,2,15
6011,METRO AUTO116 METROPO,1,11
6011,P3290564915 N. BLACKSTONE,1,1
6011,P3342223408 PACIFIC HIGHW,3,4
6011,P367660423 BOSTON ST,2,2
6011,P4257804303 SE 15TH,1,1
6011,PAI ISO11543 HIGHWAY 231_,1,4
6011,PAI ISO36535 US HWY 280,1,6
6011,PAI ISO4600 BROADWAY AVE,1,1
6011,PNC BANK1 PUBLIC SQUARE,1,8
6011,PNC BANK1579 LYNNHAVEN PR,7,114
6011,RENASANT BANK310 W OGLETH,1,13
6011,SAMS PACKAGE-3909555630 O,1,3
6011,SECU101 W. NASHVILLE DR.,1,26
6011,STOP N SHOP -K7031018863,1,1
6011,TRI CITY NATIONAL BANK,1,2
6011,USAACATM19395  NORTH AVE,2,95
6011,VILLAGE STORE1016 LOW GAP,1,13
6011,Wells Fargo Ban103 SOUTHM,1,5
6011,Wells Fargo BanGARDEN CIT,1,4
7011,52417 BAYMONT CASA GRA,1,1
7011,AIRBNB  HMFNA5QFDY,1,1
7011,AIRBNB  HMSDS4P4T4,1,1
7011,DORAL INN & SUITES MIAMI,1,4
7230,MY NAILS,1,22
7273,BNM*WOMTFO.COM,3,46
7273,FDXTGW.COM,1,1
7273,KNYSVE.COM,1,6
7273,TN-tnpaym.com,2,113
7273,go2rmn.com,2,23
7298,SCINTILLATING TURMERIC,1,1
7299,BT BRAVO TIP OR PAY,2,133
7299,SQ *HAPPY NUTRICION,1,1
7513,UHL*CHEVRON 783,1,1
7538,THE BENZ STORE,1,1
7542,USA LASERWASH,1,3
7622,PAYPAL *LISSHCOLTD,1,31
7994,FUNZPOINTS-5MLX3G6EF,1,1
7994,funzpoints-5m2p73znb,1,1
7994,funzpoints-5m3nvbhxa,1,1
7994,funzpoints-5maljojw8,1,1
7994,funzpoints-5maw1s0pr,1,1
7994,funzpoints-5mhmzspdl,1,1
7994,funzpoints-5mkh3168q,1,1
7994,funzpoints-5mot6poy8,1,1
8999,GETRENTTOOWN.COM,1,142
9211,MYPAYMENTPORTAL.COM,1,13
0000,EFT:11978986,1,2
0000,EFT:12106815,1,1
0000,EFT:12182335,1,1
0000,EFT:12249203,1,1
0000,EFT:12394200,1,1
0000,EFT:12396174,1,1
0000,EFT:12912415,1,1
3510,DAYS INN BEND,1,13
4111,DC TRANSIT SERVICE CEN,1,11
4121,LYFT   *RIDE MON 12AM,8,804
4121,LYFT   *RIDE SAT 3AM,9,515
4722,HOTELSCOM9195676408260,1,1
4722,Orbitz*71010539119372,1,1
4722,PRICELN*RODEWAY INN NA,1,3
4722,PRICELN*WYNDHAM GARDEN,1,44
4829,CASH APP*KALISHA GA,1,1
4829,CASH APP*MINNY,1,1
4829,CASH APP*QUARANTINE,1,3
4829,CASH APP*SANQUEZ JO,1,1
4829,CASH APP*STEFANIE S,1,1
4829,PAYPAL *JONATHONMYE,1,1
4899,COMCAST JACKSONV CS 1X,1,276
4899,Roku for Disney Electr,3,325
4900,COMM ED RESI PMT,1,582
5251,NORTHERN TOOL EQUIP,1,57
5310,DOLLAR GENERAL #2793 BOUL,1,11
5310,DOLLAR GENERAL #NOBLE RD,1,38
5310,WAL-MART #1561,1,6
5331,FAMILY DOLLAR #4495411 E,2,23
5331,FAMILY DOLLAR #6025324 MA,1,8
5399,SP * DAILY8DEALS,1,1
5399,SQ *JAMES ARMSTRONG,1,1
5399,SQ *TYESHEA,1,1
5411,FOOD CITY #021,1,56
5411,FOOD LION #0247,1,103
5411,FOOD LION #1672,3,164
5411,FRYS-FOOD-DRG #05140 W. B,1,214
5411,NNT WONDER FOODS SU981088,1,1
5411,SMITHS FOOD #4394840 W. D,2,132
5411,WAL Wal-Mart Super 011799,1,1
5411,WAL Wal-Mart Super 052584,1,2
5411,WAL Wal-Mart Super 221114,1,3
5411,WAL Wal-Mart Super 250941,1,3
5411,WAL-MART #37739500 CLIFFO,1,68
5499,HOP N SHOP,1,11
5499,NNT BALL ROAD LIQUO431925,1,1
5499,OMO THE LIQUOR BOTT330805,1,1
5533,AUTOZONE  5564 12601 PERR,1,6
5533,AUTOZONE #2747,1,4
5533,BLT* Headlights,1,10
5541,ARCO #42438 AMPM,1,18
5541,ARCO #42484 AMPM,2,81
5541,BP#9496928PROSPECT AMOCO,2,83
5541,CHEVRON/ABBERCO INC  DB,1,20
5541,CICERO GAS AND FOOD,1,12
5541,EAST ATLANTA CITGO,1,11
5541,EMERSON MART,1,88
5541,HY-VEE GAS JEFFERSON 5297,1,4
5541,JOE BROWN QUICK MART705 J,1,15
5541,JONES Z MART,1,5
5541,JP LOVEJOY,2,19
5541,NNT LUCKY SEVEN #4 882791,1,1
5541,PC8022 SUNRISE MKT SODDY8,2,10
5541,PHELPS VALERO,1,1
5541,SHELL SERVICE STATION221,1,86
5541,SHELL SERVICE STATION5TH,1,18
5541,STEP N GO ALORTON,1,35
5541,TURKEY HILL #0123,11,14
5541,UNITED PACIFIC 6,2,578
5541,WAWA GAS STORE 8337600 RO,1,9
5542,CIRCLE K # 03694 198 H,1,4
5631,MTE* INDIEFIT COLLECTIONS,1,1
5651,PAYPAL *NESBITT LLC,1,1
5661,FOOT LOCKER 07136,1,2
5691,OMO OLIVE OLE - #3 171059,1,1
5699,PAYPAL *ZHANGDEWEIP EB,1,42
5722,BESTWAY 118,1,2
5734,FS *fsprg.com,2,15
5734,"MAILGUN TECHNOLOGIES,",1,1
5812,APPLEBEES 083097583116,1,8
5812,DOORDASH*DUKES SEAFOOD,1,1
5812,NNT FEROS PIZZA AND270206,1,1
5812,POSTMATES 8FDD6 SUBWAY,1,1
5812,POSTMATES F4B4C CHICKF,1,1
5812,SCNB DUNN #41,2,16
5812,THE CRAB ZONE INC,1,4
5812,ZEPPE'S (NEWBURY),1,1
5814,2578 Dominos Pizza,1,25
5814,5709 Dominos Pizza,1,12
5814,ARBYS #470 WEST COLUMBIA,1,22
5814,BOCA DEL RIO,1,3
5814,BURGER KING #3650,1,36
5814,CAPTAIN D'S - 245937,1,8
5814,CHICK-FIL-A #03873,1,46
5814,HOOK FISH & CHICKEN WPB,1,28
5814,JACK IN THE BOX 0782,2,28
5814,MCDONALD'S F10675,1,37
5814,MCDONALD'S F1510,1,4
5814,MCDONALD'S F7158,1,33
5814,PAPA S PIZZA 25029,1,7
5815,8552647230READONLNHEL,1,2
5815,GOOGLE *IAP,1,3
5815,Genialfun.com,1,3
5816,GOOGLE*NIANTIC INC,6,2870
5816,GOOGLE*ZHANG LIANG,45,3442
5816,gameduster.com,2,19
5818,Amazon Digit*CA4B02KS3,1,1
5818,Amazon Music*5694W3H93,1,1
5912,WALGREENS 1150 E SIBLE,1,8
5912,WALGREENS STORE 287 CHRIS,1,37
5921,FAYE'S PACKAGE STORE LL,1,4
5921,FLAMINGO BEER AND WINE,1,12
5921,J AND K LIQUOR,1,8
5921,JACKIES LIQUORS,2,17
5921,PEACHTREE PACKAGE STORE,1,12
5941,ProDirectSoccerNL,1,1
5942,AMAZON.COM*0P3569O43 AMZN,1,1
5942,AMAZON.COM*UX1T70ZI3 AMZN,1,1
5942,AMZN MKTP US*JW5A75AE3 AM,1,1
5942,AMZN Mktp US*1J98A1FA3,1,1
5942,AMZN Mktp US*2N9E30YA3,1,1
5942,AMZN Mktp US*4A8599CI3,1,1
5942,AMZN Mktp US*NI43276D3,1,1
5967,EZBILLSUPPORT.COM,1,24
5967,HIKRUN.COM,1,4
5968,Amazon Prime*MZ9ES9KG3,1,1
5977,ARIAS INTEL CORP.,1,1
5977,MI VIBRANCE,1,3
5977,PAYPAL *CHANGCORPOR,1,4
5999,BEAUTY MART,1,84
5999,PAYPAL *ANTONIOCAVA EBAY,1,2
5999,PAYPAL *MARKANTLITZ EBAY,1,1
5999,RING BOMB PARTY,1,269
6011,BANK OF AMERICA*TILGHMAN,1,2
6011,BANK OF AMERICA*VISITACIO,2,10
6011,BK OF THE WEST1701 N LONG,1,19
6011,BURNSIDE MAR-38686210128,1,3
6011,COYOTE FOOD -LI013743026,1,3
6011,Cardtronics C2S422 CLIFTY,2,6
6011,Cardtronics CCS4501 WOODR,1,5
6011,Cardtronics CCSB1895 N  C,1,4
6011,Cardtronics CCSP112 N 6TH,1,1
6011,Cardtronics CCSP506528 UT,2,16
6011,DEEPSON BUSI-4500012039 M,5,28
6011,FIRST & THIR-31730421502,1,7
6011,GAS MART #12-1487244036 B,1,3
6011,HONOR CREDIT UNI1671 MICH,1,7
6011,JACKS PLACE -1916911545 N,1,34
6011,LK35865013947 FOOTHILL BL,1,1
6011,M106752403 BRYANT AVE.,1,1
6011,MHCU -NICHOLASVILLE1039 N,1,7
6011,Marathon  Hopkinsville605,1,23
6011,PAI ISO2516 SW 31 PL,2,11
6011,PAI ISO4532 THE PASEO,1,8
6011,PAI ISO501 PENN AVE,2,16
6011,PAI ISO8063 US 42,1,6
6011,PAI ISO90 FARREN AVE,1,17
6011,PNC BANK1200 FREDERICK BL,3,250
6011,PNC BANKM&T 23141 THREE N,3,24
6011,SAHARA LIQUO-K8372904601,1,1
6011,SECURITY ST BAN1701 E HIG,2,26
6011,SIMMONS BANK10425 STAGECO,2,18
6011,TRANSFUND6008 SOUTH 49TH,1,35
6011,USAACATM19 1430 HWY 280 &,1,21
6011,USAACATM192498 TURPENTINE,3,9
6011,USAACATM194044 LEXINGTON,1,27
6011,WALGREENS - 05532808 N GE,1,32
6011,WORLD LIQUOR000 WOODLAN,1,21
6011,Walmart Supercenter 15843,1,15
6011,Wells Fargo Ban16180 KENR,1,1
6011,Wells Fargo Ban3113 W ANN,1,10
6011,Y & S CHECK -3358212101 E,1,15
6051,ACIMA CREDIT,1,387
6300,KOVER.AI,1,4
7011,AIRBNB  HM3J8JKCYC,2,2
7011,KAMISH INVESTMENTS INC,2,4
7211,OPS*CSC ABRS AT618 23RD S,1,1
7230,VAN'S NAILS,1,6
7277,US FUNDING SOLUTIONS,1,12
7311,ONLINE VITAL US,2,28
7372,GOOGLE*MOON ACTIVE,4,72
7523,LEWIS ST GARAGE DP,1,5
7994,funzpoints-5maya3gjb,1,1
7994,funzpoints-5mb1bgegl,1,1
7994,funzpoints-5mjadkm9a,1,1
8398,CHURCH EKKLASIA SOZO INC,4,101
8999,IDENTITYCLUB,1,11
9399,DMV DRIVER LIC. RECORD,1,21
9399,TXDPS DRIVER LICENSE,1,661
0000,DD:Albert Authen-EDI PYMN,2,484
0000,EFT:12054159,1,1
3502,BEST WESTERN PLUS EXECUTI,2,5
3604,HILTON GARDEN WESTAMPT,1,1
3650,RED ROOF INN AUSTIN,1,16
3665,HAMPTON INN SHERMAN,2,3
3690,COURTYARD JACKSONVILLE,1,3
3708,VIRGIN RIVER HOTEL & CAS,1,5
4111,GCRTA PASSPORT,1,251
4121,PAYPAL *LYFT RIDE TUE 6AM,1,1
4722,HOTELSCOM9200641214608,1,1
4722,PRICELN*SLEEP INN BEAU,1,1
4812,C SPIRE WEST POINT,2,2
4812,SINLIMITE AV INC,1,5
4814,C SPIRE PHONE PAYMNT,1,611
4829,CASH APP*BITTERSWEE,3,17
4829,CASH APP*ELLE PANDA,1,2
4829,CASH APP*IESHIA,1,2
4829,CASH APP*PATRICK FA,1,3
4829,CASH APP*SHAY*ADD C,2,112
4829,CASH APP*STEFANIE,1,6
4829,FB *Chuckster Chapple,1,1
4829,FBPAY  Jennifer Lucas,1,1
4829,FBPAY  Zachary Romero,3,3
4829,PAYPAL *SUDDERTHCOU,1,1
4900,EVERGY KS CENTRAL,2,447
5310,DD'S DISCOUNT #5118,1,49
5310,DOLLAR-GENERAL #1645 ASHL,1,31
5310,WAL Wal-Mart Store 452882,1,1
5310,WAL-MART #54361251 CENTER,1,81
5331,FAMILY DOLLAR #07894253 W,1,33
5331,FAMILY DOLLAR #1424,1,6
5331,FAMILY DOLLAR #2993120 S,1,7
5331,Kwick Stop,1,6
5399,GRONDALS.DK,1,3
5399,SQ *DENISE GIURICEO,3,4
5399,SQ *JILLIAN TERRACC,3,3
5411,99-CENTS-ONLY #0082,1,20
5411,FOOD LION #0607,1,101
5411,GIANT EAGLE #6513,2,9
5411,PIGGLY WIGGLY #012,1,20
5411,SAFEWAY #1717,1,82
5411,SUPERMERCADO TAR754 BURNH,3,5
5411,TARGET T-0819 33860 S Gra,1,67
5411,TARGET T-1439 3699 E Broa,1,86
5411,TARGET T-1861 4160 Town C,1,52
5411,WAL Wal-Mart Super 222274,1,3
5411,WAL Wal-Mart Super 551534,1,2
5411,WAL Wal-Mart Super 611169,1,2
5411,WAL-MART #13131200 S.E. M,1,111
5411,WAL-MART #46311100 5TH AV,3,99
5411,WINN DIXIE #2468 11310 SE,1,37
5411,WM SUPERCENTER #1594,1,16
5411,WM SUPERCENTER #1711,3,14
5499,24 HOURS NIGHT A5026 BENN,1,20
5499,NNT 7 STARS MARKET 830072,1,2
5499,NNT HWY 16 STOP N G660445,1,1
5499,NNT UNCLE SAM MART 272860,1,1
5499,SUNNY MART,1,143
5511,ACTION AUTO SPECIALIST,1,2
5541,7-ELEVEN4101 W. POINT LOM,3,31
5541,7-ELEVEN4800 N JONES BLVD,1,28
5541,AJ MART1521 S HWY 161,1,46
5541,ARCO #42937,1,37
5541,ARCO#83454HK 1313 PETROL,1,25
5541,BEARCO SINCLAIR600 KIETZK,1,24
5541,BP#2318376THE CUBBARD,1,18
5541,CHEVRON/CORNER FOOD MAR,1,22
5541,CIRCLE K 01940,1,51
5541,CONOCO - JRS 214,1,7
5541,CORNER STORE 1036,1,28
5541,CORNER STORE 2280,3,24
5541,GRIZZLY MART1094 NATIONAL,1,87
5541,MARATHON PETRO117630,1,4
5541,MURPHY EXPRESS 8847,1,26
5541,MURPHY6975ATWALMART,1,22
5541,RACETRAC1301608 MCDONALD,1,5
5541,SHELL SERVICE STATION3709,3,22
5541,SPEEDWAY 05162 M 2401 E M,1,36
5541,STINKER #423110 N & S HWY,1,4
5541,SYLVA QUALITY 14010995,1,15
5541,TEXACO 0304311,1,4
5542,CITGO T&R FOOD MART,1,1
5542,EXXONMOBIL    48271761,1,3
5542,GUILFORD CMF,1,2
5542,JACK'S GAS,1,9
5542,K.C. S ONE STOP,1,1
5651,BURLINGTON STORES876,1,6
5691,ALCO FASHION,2,15
5699,UNDERGROUND BY JYS 158351,1,3
5712,WAYFAIR*WAYFAIR,1,138
5732,PAYPAL *AIFEITRADIN,13,181
5732,PAYPAL *BLUEBEATDIG EBAY,1,2
5732,SQ *MUSTAFA INTERNATIONAL,1,2
5734,GOOGLE *Dbl Dwn Casino,1,214
5734,GOOGLE *GooglePlay,1,14
5734,SP * HYPERGLIDE - GO K,1,1
5735,PAYPAL *BESTCDHEAD EBAY B,1,6
5812,#1 CHINA BUFFET,1,2
5812,DENNY'S #6702,1,8
5812,HUNGRY HOWIES 122,1,17
5812,KING RIBS BAR-B-Q,1,18
5812,OJOS LOCOS SPORTS CANTINA,1,23
5812,PIZZA HUT 35853,1,10
5812,POP S ANNEX,2,7
5812,POSTMATES 6225F HARDEE,1,1
5812,SAKURA BUFFET,1,36
5812,TAPPA'S STEAKHOUSE,1,1
5812,TST*D'ANGELO'S5151,1,5
5812,WAFFLE HOUSE 7,1,14
5814,CHIPOTLE 0542,2,6
5814,HENDERSON CHICKEN,1,36
5814,JUPITER DONUT ROYAL PA,1,2
5814,KFC E080064,1,26
5814,LITTLE CAESARS 1845-0004,1,2
5814,MCDONALD'S F18762,1,35
5814,MCDONALD'S F24992,1,46
5814,MCDONALD'S F3182,1,25
5814,MCDONALD'S F8017,1,53
5814,POPEYES 4566,1,22
5814,TACO BELL #029159,1,36
5814,TACO BELL 027797,1,27
5814,TACO BELL 4554,1,28
5814,TIM HORTON'S #914870,1,21
5816,1-619-8782819_lothars,1,32
5816,GOOGLE* VicMan LLC,1,7
5816,GOOGLE*EPISODE APP,5,582
5818,AMZN Digital*OS3U00FB3,1,1
5818,AMZN Digital*XH42X4D13,1,1
5818,Prime Video*TG62G7N13,1,1
5818,Prime Video*UN6DB5S83,1,1
5912,CVS/PHARMACY #09 09638--2,1,6
5912,CVS/PHARMACY #10 10061--7,1,2
5912,WALGREENS STORE11107 MARK,1,17
5921,BARBARITAS LIQUORS LLC,2,3
5921,KING DEVIL LIQUORS INC431,2,55
5921,OMO CACTUS LIQUOR S071806,1,1
5921,OMO COMPTON LIQUOR 162684,1,1
5921,TRADE FAIR MARKE3406 FENK,3,5
5931,PAVEMENT,1,2
5932,CAMPBELLSVILLE PEDDLERS,1,14
5933,CASH AMERICA #2604,1,4
5941,GUN GALAXY,1,2
5942,AMAZON.COM*4685Z67G3 AMZN,1,1
5942,AMZN Mktp US*FS4QR23D3,1,1
5942,AMZN Mktp US*HR18V6P93,1,1
5942,AMZN Mktp US*ND36T73U3,1,1
5942,AMZN Mktp US*SE1TT1DH3,1,1
5942,Amazon.com*824H79JM3,1,1
5942,Amazon.com*AX3FZ00I3,1,1
5967,HNM42.COM,4,56
5967,NOWPYT.COM,1,4
5967,VS3.COM*KC@VS3.COM,1,68
5967,WWW.SGOTHELP.COM,1,26
5968,GOOGLE*APPS INNOVA,1,1
5968,RENTTOOWN.ORG,2,94
5970,MICHAELS STORES 8736,1,1
5977,MC BEAUTY SUPPLY,1,3
5993,CAMBRIDGE SMOKE SHOP,1,1
5993,JDS TOBACCO OUTLET,1,20
5999,AD TICKETING,2,31
5999,AMZ*1322227,1,1
5999,BEAUTY AND BEAUTY1435 S S,1,5
5999,PAYPAL *OHIOTREASUR EBAY,1,1
6010,POLICE & FIRE FCU,1,11
6011,7ELEVEN-FCTI1611 MONUMENT,2,2
6011,7ELEVEN-FCTI9638 MILLIKEN,2,2
6011,A & S FOOD M-K4174501342,1,18
6011,Alondra Chevron828 S LONG,2,6
6011,BANK OF AMERICA*BEATTIES,1,22
6011,BP ELVIS    -943695615 EL,3,9
6011,Brothers Mini Market  Del,1,9
6011,CITGO RIVERD-2753488425 H,1,3
6011,Cardtronics C2S3501 ROOSE,1,29
6011,Cardtronics CCS6055 COCHR,1,8
6011,Cardtronics CCSP514 S OLI,4,76
6011,EAGLE GOURME-5093901201 W,2,3
6011,EFT9130 W HAMPTON AVE,1,14
6011,EZ Mart 44431007 MILITARY,1,4
6011,FE12 Mich City Interstate,1,61
6011,GUARANTY B&T919 GILMER ST,1,6
6011,OAKLAWN SHEL-4458165002 O,1,11
6011,P368538280 MAIN ST,2,6
6011,P378366662 N 52ND ST,1,1
6011,PAI ISO11770 FERGUSON RD,1,22
6011,PAI ISO200 LANIER DR   SU,2,10
6011,PAI ISO4321 BROWNSVILLE R,2,10
6011,PNC BANK301 N 3RD ST,2,24
6011,PNC BANK9715 BEACH BLVD,1,34
6011,SLIMS HUB   -2805494200 B,1,12
6011,SUNCOAST CREDIT7350 W. WA,1,2
6011,TRANSFUND1040 E TAFT,1,28
6011,U.S. BANKUS BANK LOS LUNA,1,16
6011,U.S. BANKUS BANK PARK PLA,1,7
6011,Wells Fargo Ban1030 W MLK,1,19
6012,WFB OPEN DEP TO SAV,1,14
6051,Coinmama.com,1,33
7011,AIRBNB  HM2WEC93NQ,1,2
7011,GREENSPRINGS VAC RESORT F,1,12
7230,SQ *W.I.G.S. LLC,1,1
7230,SUN NAILS,1,18
7273,CULITEK.COM,1,18
7296,ARLENE'S COSTUMES,1,1
7311,FACEBK BRQLPRND62,1,1
7372,CIDNET,1,391
7399,MY MAGS HUB 8886279124,1,4
7538,MIKE'S MUFFLER,1,1
7538,TEXAS TIRE & AUTO REPA,1,1
7538,VIOC GJ0007,1,2
7538,VONS AIRLINE SVC STN INC,1,1
7542,CLASSY CHASSY-GATES,1,1
7549,OMO SURE STORAGE   480764,1,1
7801,BETRIVERS.COM,10,474
7994,GLOBALPOK GOLD COINS,55,1388
7994,funzpoints-5m2s465he,1,1
7994,funzpoints-5m6xbuhsz,1,1
7994,funzpoints-5m84wp2s1,1,1
8699,POSTAL JOBS GUIDE,1,18
8699,SEARCH PUBLIC RECORDS,3,57
8999,CHOICECREDITSCORE.CO,1,51
8999,PAYPAL *GUMMYB3ARR,1,1
0000,EFT:12390673,1,1
0000,EFT:12891735,1,1
3665,HAMPTON INN & SUITES,3,83
4121,LYFT   *RIDE THU 10PM,12,1272
4121,LYFT   *RIDE TUE 8AM,10,1372
4121,MOBILITY SERVICES,1,1
4722,EXPEDIA 7527077290693,1,1
4722,PEORIA CHARTER COACH C,1,1
4722,PRICELN*DAYS INN BY WY,8,469
4829,CASH APP*CHERICE BO,1,1
4829,CASH APP*DANDRENIXO,2,2
4829,CASH APP*DEMARCUS,1,8
4829,FB *Victoria Rose Stre,1,1
4829,FBPAY  Cinthia Valdez,1,1
4829,FBPAY  Keisha Hunter-g,2,3
4829,REMITLY* X0EF,1,2
4899,COMCAST CHICAGO CS 1X,7,1183
5251,MINUTEKEY,6,1503
5310,DOLLAR-GENERAL #520 W HIG,1,19
5310,DOLLAR-GENERAL #5934 HIGH,1,26
5310,ROSS STORES #1468,1,25
5310,WAL Wal-Mart Store 241712,1,1
5310,WAL Wal-Mart Store 640376,1,1
5310,WAL-MART #51034600 ROOSEV,1,135
5311,WWW.KOHLS.COM #0873,12,2373
5331,DOLLARTREE475 HIDDEN VALL,1,4
5331,FACEBK -GROUPON,2,42
5331,FAMILY DOLLAR #3138,1,5
5331,FAMILY DOLLAR #50226721 E,2,29
5399,DAINTYBUY.COM,1,1
5399,LILYBEARINGONLINE.COM,2,3
5399,NNT SMITH SALES COM861529,1,1
5399,THE OTAKU BOX,1,24
5411,C & T GROCERY CORP,1,5
5411,CHERRY VALLEY MA381 MOTHE,2,60
5411,H-E-B #672,1,32
5411,KROGER #08512210 S FIELDE,1,65
5411,KROGER #504113 E. AIRPORT,1,22
5411,SHOPRITE NORWICH S1,1,50
5411,WAL Wal-Mart Super 451003,1,6
5411,WAL Wal-Mart Super 540103,1,5
5411,WAL Wal-Mart Super 711317,1,5
5411,WAL Wal-Mart Super 912504,1,3
5411,WAL-MART #14152200 17TH S,1,24
5411,WAL-MART #536311465 TARA,3,137
5411,WM SUPERCENTER #5385,2,7
5499,98 CENT DISCOUNT STORE,1,10
5499,KETO MAX,1,2
5499,NNT MINI GROCERY   230794,1,1
5499,NNT TWO VILLAGE MAR581135,1,1
5499,OMO SIX STARS MARKE271649,1,1
5533,ADVANCE AUTO PARTS #66614,1,22
5533,AUTOZONE 3861,2,3
5533,PAYPAL *HUANGFUZHI EBAY H,1,6
5533,PEPBOYS STORE # 7743534 N,1,6
5541,76 - CIRCLE K,1,1
5541,BP#9820648SUNRISE FOODMA,1,45
5541,CASEYS GE 2604 N RANGE,1,2
5541,CENEX-FARMERS UNION OIL,1,161
5541,CIRCLE K 05286,1,50
5541,CORNER STORE 1308,1,21
5541,DOUBLEBEES 134,1,14
5541,ELYSIAN MARKET,1,33
5541,JABERS INC T/A M,1,21
5541,JERRY'S MINI MAR,1,21
5541,KUM & GO #883,1,13
5541,MURPHY5803ATWALMART,1,32
5541,QT 1,1,163
5541,QT 834,3,69
5541,SAMA PETROMART4207 JENNIN,1,7
5541,SHELL OIL 12472136006,3,10
5541,SHELL OIL 57541617809,1,1
5541,SHELL SERVICE STATION1220,2,110
5541,SUNOCO 0832047500402 WEST,1,18
5541,WAWA 9655221 RT. 70,1,39
5541,WELLS ROAD EXXON,2,12
5542,LOVES TRAVEL S00004101,1,1
5542,THORNTONS #0028,1,3
5651,MARSHALL'S #6761421 TOWNE,1,10
5661,LADY FOOT LOCKER 06357,1,2
5661,NNT THE PUMA STORE 261843,1,1
5691,MARKETPLACEPTY.COM,19,117
5691,PAYPAL *SUCHMODA,1,1
5691,ZALA HAIR EXTENSIONS,1,24
5699,MR ALANS-SNIPES6 112,1,3
5732,HDACCESSORY COM,1,32
5732,NST BEST BUY #226  571607,1,1
5734,SP * EVOCEL.COM,1,12
5812,DOORDASH*FIRST WOK,2,19
5812,DOORDASH*WENDYS,60,8092
5812,GREAT WALL,3,223
5812,OFF THE HOOK THIBODAUX,1,7
5812,POSTMATES 5B26A JACK I,1,1
5812,REDLANDS UNDERGROUND,2,9
5812,TEXAS ROADHOUSE #2235,1,3
5812,TST* CRAB SHACK II,1,20
5812,WARREN OLD TOWN 7 REST,1,3
5814,365 Market B 888 432-3,2,234
5814,BURGER KING #13284,1,14
5814,BURGER KING #13335,1,18
5814,CAPTAIN DS 37600037663,1,10
5814,CHICK-FIL-A #02613,1,53
5814,DOMINO'S 5205,1,1
5814,KFC G135089,4,26
5814,MCDONALD'S F35960,1,57
5814,MCDONALD'S F36459,1,62
5814,MCDONALD'S F36892,1,48
5814,MCDONALD'S F37314,1,60
5814,SONIC DRIVE IN #5383,1,25
5814,SQ *JUICE BOX,1,1
5814,STARBUCKS STORE 00678,1,13
5814,TACO BELL 003233,1,67
5814,WENDY'S #3100,1,73
5814,WINGSTOP - 517 - MCOMM,1,4
5816,GOOGLE* HOF,1,118
5816,STEAMGAMES.COM 4259522985,2,3503
5818,GOOGLE*HUUUGE GLOBAL,2,17
5818,Prime Video*HM6VR8G23,1,1
5912,CVS/PHARMACY #08814,1,1
5912,RITE AID STORE - 5545,1,6
5912,WALGREENS #11539,1,1
5912,WALGREENS #1272,1,8
5912,WALGREENS STORE 130 S CRE,1,16
5912,WALGREENS STORE 30 N MICH,1,4
5912,WALGREENS STORE 8201 GREE,1,8
5912,WALGREENS STORE3720 N KIN,1,10
5921,SANTA FE LIQUOR,3,87
5933,OMO BAYOU PAWN OF T930188,1,1
5941,NNT BASS PRO STORE 082389,1,1
5942,AMZN MKTP US*225ZE5VY3 AM,1,1
5942,AMZN MKTP US*4N21N28L3 AM,1,1
5942,AMZN MKTP US*TM4LU89U3 AM,1,1
5942,AMZN Mktp US*6P1RY0S83,1,1
5942,AMZN Mktp US*6V9086BW3,1,1
5942,AMZN Mktp US*BL8KO37Y3,1,1
5942,AMZN Mktp US*H56QX4US3,1,1
5942,AMZN Mktp US*RJ1240LV3,1,1
5942,AMZN Mktp US*X17CM83L3,1,1
5947,GOOD RELATIONS,1,1
5964,HEALTHBODYLIVINGMUSCLE,2,4
5967,GBODHELP.COM,2,43
5967,KNHAPPY.COM,1,1
5967,PALTRUSTE.COM,1,61
5967,TRM23.COM,1,69
5968,8772902294ONPNTSHPNGCS,1,6
5968,Amazon Prime*4J87E2Z93,1,1
5968,Amazon Prime*PW6RG96L3,1,1
5968,Amazon Prime*T74S00IP3,1,1
5968,Amazon Prime*WF9OV85X3,1,1
5968,BOXYCHARM* 3-MONTH SUB,1,74
5968,GOOGLE *Zenjoy,2,9
5968,IBI*SHOEDAZZLE,7,779
5968,PERIODICALS 8778499550,1,2
5969,SACDNG.COM,1,9
5977,AZIZ DISCOUNT BEAUTY SUP,1,4
5977,NNT GOLDEN BEAUTY S371582,1,1
5977,PAYPAL *QINGDAOTIAN EBAY,1,7
5992,TERRYS FLORIST,1,5
